PB010;PB020;PB030;PB040;PB060;PB100;PB110;PB120;PB130;PB140;PB150;PB190;PB200;PB220A;PE010;PE020;PE040;PL031;PL035;PL015;PL020;PL025;PL040;PL051;PL060;PL100;PL111;PL120;PL130;PL140;PL150;PL160;PL170;PL180;PL190;PH010;PH020;PH030;PH040;PH050;PH060;PH070;PY020N;PY035N;PY010G;PY020G;PY021G;PY030G;PY031G;PY035G;PY050G;PY080G;PY090G;PY100G;PY110G;PY120G;PY130G;PY140G;PY200G;PD020;PD030;PD050;PD060;PD070;PD080;PD090;PW010;PW020;PW030;PW040;PW050;PW060;PW070;PW080;PW090;PW100;PW110;PW120;PW130;PW140;PW150;PW160;PW170;PW180;PW190;PW200;PW210;PW220;PX010;PX020;PX030;PX040;PX050;PX200
2013;BE;711601;688.5491607;NA;2;2013;NA;3;1956;2;2;3;EU;2;NA;5;7;1;1;2;NA;3;3;40;NA;NA;NA;3;1;NA;NA;NA;NA;16;2;2;2;2;NA;2;NA;0;1;12480;629;415;0;1;900;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;4;8;4;9;3;3;2;5;1;NA;NA;7;3;6;99;9;1;1;8;7;8;3;1;56;71160;1;2;2876.625748
2013;BE;711641;688.5491607;NA;2;2013;NA;2;1974;1;1;1;BE;2;NA;3;11;1;1;NA;NA;2;4;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;2;2;3;2;NA;2;NA;0;1;14760;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;5;7;7;6;6;NA;NA;3;4;NA;NA;NA;7;0;7;7;5;NA;2;5;NA;8;2;1;38;71164;1;2;615.8218891
2013;BE;711851;688.5491607;NA;2;2013;NA;4;1982;1;1;3;BE;2;NA;5;3;1;1;2;NA;3;2;NA;NA;r-u;NA;NA;1;1;NA;NA;NA;NA;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;21855;0;0;0;0;0;0;0;1;1;1;1;1;1;3;1;10;8;7;8;4;5;3;NA;NA;NA;10;6;5;0;8;10;1;1;5;8;7;1;1;30;71185;1;2;NA
2013;BE;711871;688.5491607;NA;2;2013;NA;3;1932;2;4;2;BE;2;NA;1;7;1;1;NA;NA;NA;0 - 1;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;16;4;1;2;1;NA;2;1;0;1;0;0;0;16332;1;0;0;0;0;13485;0;0;0;0;1;1;1;1;2;2;1;1;NA;7;7;5;NA;3;2;4;2;NA;NA;1;0;5;5;5;1;1;1;8;8;3;1;80;71187;1;5;423.7225574
2013;BE;711881;688.5491607;NA;2;2013;NA;3;1945;1;2;1;BE;2;NA;2;7;1;NA;NA;NA;3;7;38;NA;NA;NA;11;1;2;2;NA;NA;22;2;1;3;2;NA;2;NA;0;1;0;0;0;20250;1;0;0;0;0;26546;0;0;0;0;1;1;1;1;1;3;1;5;8;NA;7;5;3;NA;NA;5;NA;5;10;NA;1;NA;NA;8;1;1;8;6;7;2;1;67;71188;1;2;513.6210195
2013;BE;711941;688.5491607;NA;2;2013;NA;2;1932;2;2;3;BE;2;NA;1;7;NA;1;2;NA;3;;NA;NA;NA;NA;NA;1;2;NA;NA;NA;18;1;1;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;15206;0;0;0;0;1;2;1;1;1;1;3;1;8;NA;5;5;4;3;3;3;4;NA;NA;8;NA;8;NA;3;2;2;NA;8;9;9;1;80;71194;1;2;493.6556667
2013;BE;712071;688.5491607;NA;2;2013;NA;2;1941;2;2;2;BE;1;NA;1;10;NA;2;2;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;3;1;NA;2;NA;0;1;0;0;0;0;1;910;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;1;NA;8;7;9;NA;3;NA;2;NA;NA;NA;3;NA;6;NA;9;1;1;8;NA;NA;2;1;71;71207;1;2;451.6325644
2013;BE;712301;688.5491607;NA;2;2013;NA;2;1932;2;4;1;BE;2;NA;1;7;NA;1;2;NA;3;;NA;NA;NA;NA;13;NA;1;2;NA;NA;17;2;2;1;2;NA;2;NA;1210;1;14395;567;0;18440;1;0;0;0;0;0;0;1701;0;0;1;3;1;1;1;1;1;1;5;8;8;9;3;NA;NA;5;2;NA;9;9;NA;6;5;NA;1;1;NA;8;6;3;1;80;71230;1;2;331.1594106
2013;BE;712371;688.5491607;NA;3;2013;NA;1;1948;2;2;1;BE;2;3;5;7;1;NA;NA;NA;3;2;36;NA;NA;NA;1;1;1;2;NA;NA;22;1;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;26382;0;0;0;0;1;1;1;1;1;3;1;6;4;8;8;9;2;3;3;4;3;7;9;4;0;6;7;9;1;1;5;5;3;1;1;64;71237;1;2;NA
2013;BE;712531;688.5491607;NA;2;2013;NA;3;1970;1;5;3;BE;2;NA;5;3;NA;NA;NA;1;3;0 - 1;NA;NA;g;NA;NA;1;2;NA;NA;NA;17;2;2;3;2;NA;2;NA;0;1;0;0;0;25764;1;0;23746;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;6;9;6;6;3;4;2;4;2;NA;9;7;NA;3;6;10;1;1;5;9;9;4;1;42;71253;1;3;958.2463644
2013;BE;712621;688.5491607;NA;4;2013;NA;1;1954;1;1;1;BE;1;NA;0;7;NA;NA;NA;NA;3;8;NA;NA;NA;NA;1;NA;2;NA;NA;NA;20;3;2;3;2;NA;2;NA;0;1;0;0;0;9352;1;880;0;0;0;19464;0;0;0;0;1;1;1;3;2;1;1;1;8;9;4;8;NA;5;3;4;2;7;10;9;6;7;8;8;1;1;5;8;8;2;1;58;71262;1;6;1029.141135
2013;BE;712871;688.5491607;NA;2;2013;NA;1;1932;2;2;2;BE;2;NA;3;7;1;1;1;NA;3;5;NA;NA;NA;NA;NA;2;2;NA;NA;NA;23;3;1;3;2;1;2;NA;0;1;0;0;0;0;1;0;0;0;0;3732;0;0;7464;0;1;1;1;1;1;1;1;1;6;NA;NA;NA;3;5;2;5;3;10;7;NA;3;NA;7;8;1;NA;3;9;8;1;1;80;71287;1;2;NA
2013;BE;713581;688.5491607;NA;4;2013;NA;2;1943;1;5;3;BE;2;NA;2;7;NA;1;NA;NA;3;;38;NA;NA;4;NA;1;2;NA;NA;NA;21;2;2;2;2;NA;2;NA;0;1;0;0;0;8197;1;0;0;0;0;21913;0;0;0;0;1;1;1;2;1;2;1;6;3;NA;7;10;3;4;2;4;1;NA;NA;9;5;7;5;9;2;1;5;8;8;2;1;69;71358;1;7;499.077538
2013;BE;713721;688.5491607;NA;4;2013;NA;3;1950;1;5;3;BE;2;NA;5;7;1;1;NA;NA;3;2;NA;NA;NA;4;NA;1;1;1;NA;NA;20;4;1;3;2;NA;2;NA;864;1;0;0;0;1364;1;0;0;0;0;23531;0;0;0;0;1;1;1;2;1;1;1;1;6;8;NA;8;4;3;4;NA;2;NA;NA;8;8;4;5;9;1;1;6;7;7;2;1;62;71372;1;7;2165.702204
2013;BE;713741;688.5491607;NA;3;2013;NA;1;1988;1;1;3;BE;2;NA;5;1;1;NA;NA;NA;3;2;38;NA;q;NA;NA;1;2;2;NA;NA;21;2;2;3;2;1;2;NA;0;1;26298;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;5;NA;8;7;3;4;3;5;2;NA;9;8;5;2;6;NA;NA;1;5;5;7;NA;1;24;71374;1;6;848.7874939
2013;BE;713861;688.5491607;NA;2;2013;NA;1;1941;2;2;3;BE;2;NA;5;7;NA;NA;NA;NA;3;2;40;NA;NA;NA;13;NA;1;2;NA;NA;21;2;2;3;2;NA;2;NA;1232;1;0;0;0;4746;1;0;0;0;0;19841;0;0;0;0;1;1;1;1;1;1;1;5;8;9;8;10;3;5;2;5;1;NA;6;8;NA;5;6;9;1;1;2;9;7;2;1;71;71386;1;2;528.6806293
2013;BE;713931;688.5491607;NA;2;2013;NA;1;1954;1;2;3;EU;2;NA;1;1;1;1;NA;NA;1;8;40;NA;h;NA;1;1;2;NA;NA;NA;22;2;1;3;2;NA;2;NA;0;1;37049;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;1;1;1;1;2;6;9;NA;6;9;3;4;2;5;3;6;NA;8;2;4;2;NA;1;1;5;8;8;NA;1;58;71393;1;2;949.0057254
2013;BE;713961;688.5491607;NA;3;2013;NA;2;1966;1;1;1;BE;2;NA;3;1;NA;1;NA;NA;3;0 - 1;NA;NA;o;NA;NA;1;2;NA;1;NA;20;1;2;3;2;NA;2;NA;0;1;29791;223;0;13621;1;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;6;8;NA;8;8;4;4;NA;NA;1;9;NA;5;5;6;5;8;1;1;3;8;8;2;1;46;71396;1;2;2095.322562
2013;BE;714141;688.5491607;NA;2;2013;NA;3;1980;2;1;3;BE;2;NA;5;1;NA;1;NA;NA;3;2;32;NA;p;NA;NA;1;2;NA;NA;NA;24;3;1;2;2;NA;2;1;520;1;23201;668;0;10164;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;5;9;7;9;7;3;NA;4;3;1;NA;NA;7;NA;2;8;NA;1;1;2;3;8;1;1;32;71414;1;2;583.8541933
2013;BE;714181;688.5491607;NA;2;2013;NA;1;1982;1;1;2;EU;2;NA;2;5;1;NA;1;NA;3;;NA;NA;NA;NA;NA;NA;1;2;NA;NA;16;2;2;3;2;NA;2;NA;0;1;0;0;0;1700;1;900;0;0;22159;0;0;0;0;0;1;1;1;1;1;2;1;5;8;7;4;9;3;5;3;4;3;NA;5;10;5;6;9;7;1;1;6;8;8;1;1;30;71418;1;2;2192.269265
2013;BE;714281;688.5491607;NA;4;2013;NA;2;1935;1;5;3;BE;2;NA;1;7;NA;1;NA;NA;3;4;34;NA;NA;NA;12;1;2;2;NA;NA;21;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;17708;0;0;0;0;1;1;1;1;3;1;1;1;NA;7;8;6;4;5;3;3;4;NA;NA;4;5;7;7;9;1;NA;6;8;8;1;1;77;71428;1;7;700.4695329
2013;BE;714301;688.5491607;NA;2;2013;NA;3;1946;2;2;3;BE;2;NA;1;7;NA;NA;NA;NA;3;;38;NA;NA;5;5;1;2;2;NA;2;21;2;2;3;2;NA;2;NA;0;1;0;0;0;9057;1;0;0;0;27851;0;0;0;0;0;1;1;1;1;3;1;3;1;NA;8;7;8;5;3;1;4;NA;7;7;7;NA;7;7;NA;1;2;NA;8;5;3;1;66;71430;1;7;512.8360503
2013;BE;714391;688.5491607;NA;3;2013;NA;4;1932;2;2;1;BE;2;NA;1;7;NA;1;NA;NA;3;;NA;NA;NA;NA;NA;1;2;2;NA;NA;20;2;2;1;2;NA;2;NA;0;1;0;0;0;0;1;910;0;0;0;12628;0;0;0;0;1;1;1;1;1;1;1;5;7;8;6;8;3;NA;NA;NA;3;9;NA;7;6;NA;10;7;1;NA;2;9;7;1;1;80;71439;1;6;1136.074403
2013;BE;714581;688.5491607;NA;4;2013;NA;4;1936;2;2;1;BE;2;4;1;7;NA;1;NA;1;3;9;NA;NA;NA;NA;NA;2;2;NA;NA;11;14;3;1;3;2;NA;2;NA;0;1;0;0;0;8212;1;0;0;0;0;15779;0;0;0;0;1;2;1;1;1;1;1;1;6;9;6;9;1;3;2;3;2;NA;NA;8;5;6;7;0;NA;1;10;0;NA;NA;1;76;71458;1;2;NA
2013;BE;714591;688.5491607;NA;2;2013;NA;3;1978;1;2;1;BE;2;NA;3;3;1;NA;NA;NA;3;0 - 1;55;NA;g;NA;13;1;NA;2;NA;NA;19;1;2;3;2;NA;2;NA;2742;1;0;0;0;7621;1;0;46849;0;0;0;0;0;0;0;1;1;1;1;3;1;1;5;6;8;6;8;2;3;NA;5;2;NA;NA;9;6;7;8;7;1;1;1;5;8;NA;1;34;71459;1;2;459.6564215
2013;BE;714661;688.5491607;NA;2;2013;NA;2;1958;1;2;3;BE;2;NA;3;1;1;NA;NA;NA;3;7;19;NA;f;NA;NA;1;1;2;NA;NA;14;1;2;3;2;NA;2;NA;0;1;54402;1208;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;8;8;8;9;4;3;3;4;1;10;0;6;4;9;0;7;1;1;5;9;8;2;1;54;71466;1;6;313.7795106
2013;BE;714701;688.5491607;NA;2;2013;NA;1;1946;2;5;1;BE;2;NA;3;7;NA;1;1;NA;3;5;20;NA;NA;NA;1;1;2;NA;NA;NA;18;3;2;3;2;NA;2;NA;0;1;0;0;0;5455;1;0;0;0;0;13332;0;0;0;0;1;1;1;1;1;1;1;1;0;7;2;4;1;2;2;3;2;NA;NA;NA;5;5;7;NA;1;NA;4;4;7;4;1;66;71470;1;7;1077.83931
2013;BE;714891;688.5491607;NA;2;2013;NA;4;1951;1;2;3;BE;2;NA;3;1;1;NA;NA;NA;3;8;40;NA;f;NA;13;1;1;2;NA;NA;18;2;2;3;1;NA;2;NA;0;1;27269;774;0;16726;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;10;NA;8;9;2;4;2;4;1;NA;10;6;NA;7;8;9;1;1;5;10;6;1;1;61;71489;1;7;436.1513194
2013;BE;714971;688.5491607;NA;2;2013;NA;2;1932;2;4;1;BE;2;NA;1;7;NA;NA;NA;NA;3;9;NA;NA;NA;NA;13;1;2;NA;NA;NA;14;4;2;3;2;NA;2;NA;0;1;0;0;0;17933;1;0;0;0;7566;17802;0;0;0;0;1;1;1;1;3;1;1;5;8;7;7;9;4;5;2;4;5;NA;8;8;6;NA;7;8;1;1;7;8;8;1;1;80;71497;1;2;NA
2013;BE;715001;688.5491607;NA;2;2013;NA;1;1962;2;2;1;BE;2;NA;5;1;1;NA;NA;NA;3;2;36;NA;p;NA;13;1;1;1;NA;NA;23;3;2;3;2;NA;2;NA;0;1;51374;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;8;8;10;10;4;4;2;4;2;7;6;NA;5;5;8;NA;1;1;6;7;8;1;1;50;71500;1;6;1824.969396
2013;BE;715021;688.5491607;NA;3;2013;NA;4;1932;2;4;1;BE;2;NA;2;7;NA;1;NA;NA;3;;NA;NA;NA;NA;NA;NA;1;2;NA;NA;15;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;800;0;0;0;13183;0;0;0;0;1;1;1;1;3;1;1;5;7;99;8;7;3;5;3;3;2;NA;5;9;3;5;4;10;1;1;7;5;NA;2;1;80;71502;1;2;444.7708705
2013;BE;715181;688.5491607;NA;3;2013;NA;2;1954;2;2;1;BE;2;NA;3;2;NA;1;NA;NA;3;5;NA;NA;l-n;NA;12;NA;1;2;NA;NA;21;4;2;3;2;NA;2;NA;0;1;17645;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;3;1;1;1;8;8;8;8;3;4;4;4;2;NA;NA;0;7;4;3;7;1;1;6;5;8;3;1;58;71518;1;6;1108.698653
2013;BE;715301;688.5491607;NA;4;2013;NA;2;1937;2;2;1;BE;2;NA;2;7;1;1;NA;NA;NA;4;32;NA;NA;NA;5;1;1;NA;1;NA;18;1;2;3;2;NA;2;NA;1000;1;0;0;0;10330;1;880;0;0;0;25959;0;0;0;0;1;1;1;1;1;1;1;1;5;8;8;9;3;4;5;5;2;10;8;6;7;6;7;NA;1;NA;0;NA;NA;NA;1;75;71530;1;2;1525.356365
2013;BE;715371;688.5491607;NA;2;2013;NA;1;1980;1;1;1;BE;2;NA;3;1;1;NA;NA;NA;3;7;NA;NA;f;NA;13;NA;NA;2;NA;NA;24;3;2;3;2;NA;2;NA;2640;1;21274;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;1;3;1;1;1;7;7;8;5;3;5;1;5;2;NA;10;6;4;4;10;9;1;1;5;8;7;NA;1;32;71537;1;7;2055.689078
2013;BE;715751;688.5491607;NA;2;2013;NA;3;1949;2;4;3;BE;2;NA;3;7;1;NA;NA;NA;3;;NA;NA;NA;NA;13;1;NA;NA;NA;NA;21;4;1;1;2;NA;2;1;0;1;0;0;0;0;1;830;0;0;0;20345;0;0;0;0;1;3;1;1;3;1;1;1;7;6;8;NA;5;3;2;5;1;NA;10;10;0;5;8;7;2;1;5;10;7;1;1;63;71575;1;5;596.7315227
2013;BE;715911;688.5491607;NA;3;2013;NA;4;1942;2;2;1;BE;2;NA;5;7;1;NA;NA;NA;3;2;NA;NA;NA;3;NA;1;NA;NA;NA;NA;22;3;1;1;2;NA;1;NA;0;1;0;0;0;0;1;0;0;0;0;14002;0;0;0;0;1;1;1;1;1;1;1;NA;5;7;NA;NA;1;5;2;5;1;NA;NA;8;7;6;NA;6;1;1;4;7;7;1;1;70;71591;1;2;1066.595884
2013;BE;715991;688.5491607;NA;2;2013;NA;1;1959;1;2;2;BE;2;NA;5;1;1;NA;NA;NA;3;3;40;NA;q;NA;12;1;1;NA;NA;NA;21;2;2;3;2;NA;2;NA;0;1;95202;514;0;11753;1;870;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;1;8;NA;7;7;3;5;3;4;NA;8;8;7;0;8;5;8;1;1;7;8;6;2;1;53;71599;1;2;876.0852933
2013;BE;716001;688.5491607;NA;2;2013;NA;3;1935;1;1;2;BE;2;NA;5;7;1;1;NA;NA;1;2;38;NA;NA;NA;NA;1;2;NA;NA;NA;14;1;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;19214;0;0;0;0;1;1;1;1;1;1;1;5;8;8;4;7;3;5;2;5;NA;NA;NA;2;6;5;3;7;1;NA;7;NA;8;1;1;77;71600;1;2;1342.524459
2013;BE;716191;688.5491607;NA;3;2013;NA;2;1941;2;2;3;EU;2;NA;1;7;1;NA;NA;NA;3;3;38;NA;NA;NA;11;1;2;2;NA;NA;21;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;39160;0;0;0;0;1;2;1;1;3;1;1;6;7;7;5;NA;4;5;2;4;2;7;10;0;6;0;4;9;1;1;10;8;7;2;1;71;71619;1;2;2124.324568
2013;BE;716271;688.5491607;NA;2;2013;NA;4;1932;2;4;1;BE;2;NA;1;7;NA;2;2;NA;2;0 - 1;NA;NA;NA;NA;12;1;NA;NA;NA;NA;24;4;1;1;1;NA;2;NA;0;1;0;0;0;0;1;940;0;0;0;12068;0;0;0;0;1;1;1;3;3;1;1;6;6;8;5;8;1;5;1;5;2;NA;NA;6;NA;NA;8;7;NA;1;7;7;8;1;1;80;71627;1;6;1158.601847
2013;BE;716391;688.5491607;NA;2;2013;NA;1;1937;2;2;1;BE;2;NA;5;7;NA;NA;NA;NA;3;2;NA;NA;NA;NA;NA;2;NA;2;NA;NA;NA;1;2;3;2;NA;2;NA;0;1;0;0;0;13890;1;380;0;249;0;7614;0;0;0;0;1;1;1;1;1;2;1;1;5;2;7;NA;3;2;2;5;2;NA;NA;NA;6;6;7;3;1;NA;99;5;6;2;1;75;71639;1;7;NA
2013;BE;716471;688.5491607;NA;2;2013;NA;3;1951;1;2;2;BE;1;NA;0;7;NA;1;2;NA;3;7;13;NA;NA;NA;13;1;NA;NA;NA;NA;18;2;2;3;2;NA;2;NA;0;1;0;0;0;14112;1;0;0;0;0;24925;0;0;0;0;1;1;1;1;1;1;1;4;6;9;8;8;3;5;1;4;2;NA;NA;NA;4;NA;6;8;1;1;7;8;6;2;1;61;71647;1;7;1036.68127
2013;BE;716681;688.5491607;NA;2;2013;NA;1;1958;1;5;3;BE;2;NA;5;1;NA;NA;NA;NA;3;2;38;NA;o;NA;NA;NA;2;2;NA;NA;19;1;2;3;2;NA;2;NA;1540;1;32685;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;1;3;2;1;5;7;8;7;8;NA;4;NA;5;NA;9;NA;2;5;0;7;7;1;1;6;7;7;2;1;54;71668;1;2;NA
2013;BE;716921;688.5491607;NA;2;2013;NA;1;1987;2;1;1;BE;2;5;5;5;NA;1;NA;NA;3;2;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;17;2;2;3;2;NA;2;NA;0;1;6310;242;0;11305;1;0;0;0;2850;0;0;0;0;0;1;1;1;1;2;1;1;1;5;9;8;8;2;3;3;3;3;NA;NA;6;5;0;5;8;NA;2;1;5;0;2;1;25;71692;1;7;985.1597142
2013;BE;717191;688.5491607;NA;3;2013;NA;3;1932;1;4;3;BE;2;NA;2;7;1;NA;NA;NA;3;7;32;NA;NA;NA;13;NA;2;2;NA;NA;19;1;2;3;2;NA;2;NA;0;1;0;0;0;30204;1;0;12720;0;0;23851;0;0;0;0;1;1;1;1;1;1;1;6;6;9;9;9;3;3;3;5;2;5;8;9;6;NA;7;9;1;1;3;7;8;2;1;80;71719;1;2;2216.33572
2013;BE;717431;688.5491607;NA;3;2013;NA;2;1940;2;2;1;BE;2;NA;5;7;NA;1;NA;NA;3;2;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;3;1;3;2;1;2;NA;0;1;0;0;0;9080;1;910;0;0;11216;0;0;0;0;0;1;1;1;1;1;1;1;1;7;8;6;6;1;5;2;5;NA;NA;NA;6;4;7;5;8;1;2;7;3;4;2;1;72;71743;1;2;572.0624838
2013;BE;717551;688.5491607;NA;2;2013;NA;2;1932;2;4;2;BE;2;NA;1;7;NA;NA;2;NA;3;8;38;NA;NA;NA;2;NA;2;2;NA;NA;23;2;1;1;2;NA;2;NA;0;1;0;0;0;23150;1;2112;0;0;0;26866;0;0;0;0;1;1;1;3;2;1;1;1;8;8;9;9;2;4;2;4;2;8;2;8;NA;2;8;8;1;1;5;NA;9;NA;1;80;71755;1;6;707.3762679
2013;BE;717591;688.5491607;NA;2;2013;NA;1;1951;2;4;1;BE;2;NA;5;2;1;NA;NA;NA;3;4;NA;NA;l-n;4;13;1;2;NA;NA;NA;16;1;2;3;2;NA;2;NA;0;1;28034;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;3;1;1;5;7;9;8;7;2;2;NA;4;1;7;NA;NA;NA;6;7;NA;NA;1;5;10;7;1;1;61;71759;1;6;1150.13214
2013;BE;717671;688.5491607;NA;2;2013;NA;1;1932;2;2;1;BE;1;NA;0;10;1;2;2;NA;3;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;1;2;NA;2;NA;0;1;0;0;0;23015;1;420;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;7;NA;9;NA;5;5;2;5;2;NA;NA;5;6;4;9;NA;NA;1;5;5;8;NA;1;80;71767;1;2;2269.112276
2013;BE;717741;688.5491607;NA;2;2013;NA;1;1963;2;2;1;BE;2;NA;3;1;1;NA;NA;NA;3;5;40;NA;g;4;1;1;2;NA;NA;NA;14;2;2;2;2;NA;1;NA;1540;1;38390;0;0;11282;1;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;9;9;8;NA;3;5;1;4;3;8;NA;5;2;NA;NA;8;1;2;7;8;8;1;1;49;71774;1;2;1744.605905
2013;BE;717751;688.5491607;NA;3;2013;NA;4;1946;2;2;1;BE;2;NA;5;7;NA;1;2;NA;NA;0 - 1;NA;NA;NA;NA;11;NA;2;2;NA;NA;21;2;2;NA;2;NA;2;NA;1890;1;0;0;0;9830;1;0;0;0;0;12185;0;0;0;0;1;1;1;1;1;1;1;5;9;NA;8;5;1;4;2;3;2;NA;6;5;3;5;7;3;1;1;3;8;9;9;1;66;71775;1;6;1123.539899
2013;BE;717761;688.5491607;NA;3;2013;NA;2;1977;1;1;1;BE;2;NA;6;1;1;2;NA;NA;3;2;45;NA;NA;NA;13;1;1;2;NA;NA;23;2;2;3;2;NA;2;NA;0;1;56666;2819;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;9;NA;9;9;3;4;2;4;1;8;7;1;5;5;NA;8;1;1;5;5;9;1;1;35;71776;1;2;505.2714532
2013;BE;717871;688.5491607;NA;3;2013;NA;1;1989;1;1;1;BE;2;NA;3;6;NA;2;2;NA;NA;;NA;NA;NA;1;NA;1;NA;NA;NA;NA;NA;3;1;3;2;NA;2;NA;0;1;311;0;0;4442;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;NA;NA;8;NA;NA;5;5;4;NA;NA;NA;9;NA;7;NA;NA;1;NA;6;9;NA;1;1;23;71787;1;7;2368.98361
2013;BE;717981;688.5491607;NA;2;2013;NA;4;1938;2;2;3;BE;2;NA;2;7;NA;1;NA;NA;3;5;NA;NA;NA;NA;2;1;NA;2;NA;NA;25;2;2;3;2;NA;2;NA;0;1;0;0;0;11557;1;0;0;0;0;11017;0;0;0;0;1;1;1;1;1;1;1;5;8;6;NA;8;5;3;3;4;NA;NA;8;9;3;6;NA;7;1;1;1;8;8;2;1;74;71798;1;6;595.2321598
2013;BE;718291;688.5491607;NA;4;2013;NA;1;1971;1;2;1;BE;2;NA;3;5;NA;1;NA;NA;3;7;NA;NA;NA;NA;NA;1;2;NA;NA;1;14;1;2;3;2;NA;2;NA;0;1;22154;1130;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;1;5;9;8;3;8;2;3;2;4;2;NA;NA;5;5;4;2;7;1;1;4;7;9;2;1;41;71829;1;5;278.3049133
2013;BE;718311;688.5491607;NA;3;2013;NA;4;1932;2;4;1;BE;2;NA;3;7;NA;1;NA;NA;3;;NA;NA;NA;NA;6;NA;2;2;NA;NA;18;1;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;19675;0;0;0;0;1;2;1;2;1;3;3;5;8;9;8;6;1;5;1;4;3;NA;6;8;6;3;5;8;1;1;6;9;3;1;1;80;71831;1;6;679.7313007
2013;BE;718401;688.5491607;NA;3;2013;NA;3;1932;2;4;1;BE;2;NA;2;7;NA;1;2;1;NA;5;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;3;2;2;2;NA;2;NA;0;1;0;0;0;0;1;0;9898;0;0;2103;0;0;0;0;1;1;1;1;1;1;1;1;8;10;8;7;5;2;3;NA;1;NA;NA;8;5;4;NA;10;NA;1;NA;3;9;NA;1;80;71840;1;3;1294.118866
2013;BE;718531;688.5491607;NA;2;2013;NA;2;1978;1;1;1;Other;2;NA;3;5;NA;1;NA;NA;3;;20;NA;NA;NA;6;1;2;NA;NA;NA;27;1;2;2;2;NA;2;NA;1400;1;0;0;0;25259;1;0;0;0;9122;0;0;0;0;0;1;1;1;3;1;2;1;5;7;8;7;8;4;5;2;3;4;9;NA;5;5;2;5;8;2;NA;6;6;8;3;1;34;71853;1;6;2570.309912
2013;BE;718561;688.5491607;NA;2;2013;NA;3;1954;1;1;1;EU;2;NA;1;2;1;1;NA;NA;3;9;28;NA;g;NA;NA;1;2;2;NA;NA;19;2;2;2;2;NA;2;NA;0;1;17568;972;0;0;1;0;0;0;0;0;0;0;14019;0;1;NA;1;1;1;1;1;4;8;8;6;10;3;4;2;NA;3;NA;NA;7;NA;10;6;8;2;1;5;NA;8;1;1;58;71856;1;6;632.0431696
2013;BE;718641;688.5491607;NA;2;2013;NA;2;1961;1;2;3;EU;2;NA;5;1;1;NA;NA;NA;3;3;38;NA;q;NA;13;NA;2;2;NA;NA;NA;3;1;3;2;NA;2;NA;0;1;30410;679;0;0;1;0;0;0;0;0;0;0;0;361;1;1;1;1;1;3;1;5;9;9;7;9;5;3;3;NA;3;NA;7;6;4;3;NA;5;1;1;3;10;7;1;1;51;71864;1;2;NA
2013;BE;718811;688.5491607;NA;2;2013;NA;1;1987;2;1;3;BE;2;NA;5;6;NA;1;2;NA;3;;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;4;2;2;2;NA;2;NA;0;1;8068;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;7;NA;9;9;5;5;4;5;2;NA;NA;7;99;8;7;9;NA;2;5;4;8;3;1;25;71881;1;6;1239.447692
